Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Team,Position,Circuit,Code
STR,18,28,0 days 00:01:22.187000,0 days 00:00:28.703000,0 days 00:00:18.173000,0 days 00:00:35.311000,HARD,20,2,Aston Martin,6,Australia,AUS23
STR,18,29,0 days 00:01:22.005000,0 days 00:00:28.470000,0 days 00:00:18.099000,0 days 00:00:35.436000,HARD,21,2,Aston Martin,6,Australia,AUS23
STR,18,30,0 days 00:01:22.187000,0 days 00:00:28.680000,0 days 00:00:18.098000,0 days 00:00:35.409000,HARD,22,2,Aston Martin,6,Australia,AUS23
STR,18,31,0 days 00:01:22.069000,0 days 00:00:28.602000,0 days 00:00:18.041000,0 days 00:00:35.426000,HARD,23,2,Aston Martin,6,Australia,AUS23
STR,18,32,0 days 00:01:22.174000,0 days 00:00:28.586000,0 days 00:00:18.129000,0 days 00:00:35.459000,HARD,24,2,Aston Martin,6,Australia,AUS23
STR,18,33,0 days 00:01:21.976000,0 days 00:00:28.535000,0 days 00:00:18.150000,0 days 00:00:35.291000,HARD,25,2,Aston Martin,6,Australia,AUS23
STR,18,34,0 days 00:01:22.231000,0 days 00:00:28.612000,0 days 00:00:18.275000,0 days 00:00:35.344000,HARD,26,2,Aston Martin,6,Australia,AUS23
STR,18,35,0 days 00:01:22.065000,0 days 00:00:28.481000,0 days 00:00:18.269000,0 days 00:00:35.315000,HARD,27,2,Aston Martin,6,Australia,AUS23
STR,18,36,0 days 00:01:22.048000,0 days 00:00:28.414000,0 days 00:00:18.233000,0 days 00:00:35.401000,HARD,28,2,Aston Martin,6,Australia,AUS23
STR,18,37,0 days 00:01:22.298000,0 days 00:00:28.633000,0 days 00:00:18.461000,0 days 00:00:35.204000,HARD,29,2,Aston Martin,6,Australia,AUS23
STR,18,38,0 days 00:01:21.451000,0 days 00:00:28.283000,0 days 00:00:18.220000,0 days 00:00:34.948000,HARD,30,2,Aston Martin,6,Australia,AUS23
STR,18,39,0 days 00:01:21.691000,0 days 00:00:28.336000,0 days 00:00:18.332000,0 days 00:00:35.023000,HARD,31,2,Aston Martin,6,Australia,AUS23
STR,18,40,0 days 00:01:21.506000,0 days 00:00:28.279000,0 days 00:00:18.343000,0 days 00:00:34.884000,HARD,32,2,Aston Martin,6,Australia,AUS23
STR,18,41,0 days 00:01:21.725000,0 days 00:00:28.361000,0 days 00:00:18.277000,0 days 00:00:35.087000,HARD,33,2,Aston Martin,6,Australia,AUS23
STR,18,42,0 days 00:01:21.583000,0 days 00:00:28.383000,0 days 00:00:18.250000,0 days 00:00:34.950000,HARD,34,2,Aston Martin,6,Australia,AUS23
STR,18,43,0 days 00:01:21.189000,0 days 00:00:28.245000,0 days 00:00:18.258000,0 days 00:00:34.686000,HARD,35,2,Aston Martin,6,Australia,AUS23
STR,18,44,0 days 00:01:22.039000,0 days 00:00:28.995000,0 days 00:00:18.313000,0 days 00:00:34.731000,HARD,36,2,Aston Martin,6,Australia,AUS23
STR,18,45,0 days 00:01:21.317000,0 days 00:00:28.254000,0 days 00:00:18.194000,0 days 00:00:34.869000,HARD,37,2,Aston Martin,6,Australia,AUS23
STR,18,46,0 days 00:01:21.273000,0 days 00:00:28.461000,0 days 00:00:18.186000,0 days 00:00:34.626000,HARD,38,2,Aston Martin,6,Australia,AUS23
STR,18,47,0 days 00:01:21.435000,0 days 00:00:28.235000,0 days 00:00:18.202000,0 days 00:00:34.998000,HARD,39,2,Aston Martin,6,Australia,AUS23
STR,18,48,0 days 00:01:21.025000,0 days 00:00:28.155000,0 days 00:00:18.162000,0 days 00:00:34.708000,HARD,40,2,Aston Martin,6,Australia,AUS23
STR,18,49,0 days 00:01:21.133000,0 days 00:00:28.252000,0 days 00:00:18.149000,0 days 00:00:34.732000,HARD,41,2,Aston Martin,6,Australia,AUS23
STR,18,50,0 days 00:01:20.934000,0 days 00:00:28.417000,0 days 00:00:17.941000,0 days 00:00:34.576000,HARD,42,2,Aston Martin,6,Australia,AUS23
STR,18,51,0 days 00:01:21.155000,0 days 00:00:28.293000,0 days 00:00:18.201000,0 days 00:00:34.661000,HARD,43,2,Aston Martin,6,Australia,AUS23
STR,18,52,0 days 00:01:21.131000,0 days 00:00:28.203000,0 days 00:00:18.180000,0 days 00:00:34.748000,HARD,44,2,Aston Martin,6,Australia,AUS23
STR,18,53,0 days 00:01:20.957000,0 days 00:00:28.114000,0 days 00:00:18.101000,0 days 00:00:34.742000,HARD,45,2,Aston Martin,6,Australia,AUS23
SAR,2,4,0 days 00:01:25.804000,0 days 00:00:30.077000,0 days 00:00:18.641000,0 days 00:00:37.086000,HARD,3,3,Williams,19,Australia,AUS23
SAR,2,5,0 days 00:01:25.136000,0 days 00:00:29.782000,0 days 00:00:18.550000,0 days 00:00:36.804000,HARD,4,3,Williams,19,Australia,AUS23
SAR,2,6,0 days 00:01:24.319000,0 days 00:00:29.383000,0 days 00:00:18.421000,0 days 00:00:36.515000,HARD,5,3,Williams,19,Australia,AUS23
SAR,2,10,0 days 00:01:32.633000,0 days 00:00:35.529000,0 days 00:00:19.143000,0 days 00:00:37.961000,MEDIUM,2,4,Williams,15,Australia,AUS23
SAR,2,11,0 days 00:01:25.760000,0 days 00:00:30.291000,0 days 00:00:18.295000,0 days 00:00:37.174000,MEDIUM,3,4,Williams,15,Australia,AUS23
SAR,2,12,0 days 00:01:24.080000,0 days 00:00:29.558000,0 days 00:00:17.994000,0 days 00:00:36.528000,MEDIUM,4,4,Williams,15,Australia,AUS23
SAR,2,13,0 days 00:01:24.245000,0 days 00:00:29.008000,0 days 00:00:18.062000,0 days 00:00:37.175000,MEDIUM,5,4,Williams,16,Australia,AUS23
SAR,2,14,0 days 00:01:23.499000,0 days 00:00:28.904000,0 days 00:00:18.039000,0 days 00:00:36.556000,MEDIUM,6,4,Williams,16,Australia,AUS23
SAR,2,15,0 days 00:01:24.186000,0 days 00:00:29.170000,0 days 00:00:18.106000,0 days 00:00:36.910000,MEDIUM,7,4,Williams,16,Australia,AUS23
SAR,2,16,0 days 00:01:24.676000,0 days 00:00:29.771000,0 days 00:00:18.230000,0 days 00:00:36.675000,MEDIUM,8,4,Williams,16,Australia,AUS23
SAR,2,17,0 days 00:01:24.105000,0 days 00:00:29.316000,0 days 00:00:18.140000,0 days 00:00:36.649000,MEDIUM,9,4,Williams,16,Australia,AUS23
SAR,2,20,0 days 00:01:23.766000,0 days 00:00:29.256000,0 days 00:00:18.139000,0 days 00:00:36.371000,MEDIUM,12,4,Williams,15,Australia,AUS23
SAR,2,21,0 days 00:01:23.878000,0 days 00:00:29.064000,0 days 00:00:18.390000,0 days 00:00:36.424000,MEDIUM,13,4,Williams,15,Australia,AUS23
SAR,2,22,0 days 00:01:24.059000,0 days 00:00:29.322000,0 days 00:00:18.326000,0 days 00:00:36.411000,MEDIUM,14,4,Williams,15,Australia,AUS23
SAR,2,23,0 days 00:01:23.982000,0 days 00:00:29.394000,0 days 00:00:18.363000,0 days 00:00:36.225000,MEDIUM,15,4,Williams,15,Australia,AUS23
SAR,2,24,0 days 00:01:24.049000,0 days 00:00:29.367000,0 days 00:00:18.288000,0 days 00:00:36.394000,MEDIUM,16,4,Williams,15,Australia,AUS23
SAR,2,25,0 days 00:01:23.993000,0 days 00:00:29.395000,0 days 00:00:18.354000,0 days 00:00:36.244000,MEDIUM,17,4,Williams,15,Australia,AUS23
SAR,2,26,0 days 00:01:24.205000,0 days 00:00:29.519000,0 days 00:00:18.374000,0 days 00:00:36.312000,MEDIUM,18,4,Williams,15,Australia,AUS23
SAR,2,27,0 days 00:01:23.758000,0 days 00:00:29.386000,0 days 00:00:18.308000,0 days 00:00:36.064000,MEDIUM,19,4,Williams,15,Australia,AUS23
SAR,2,28,0 days 00:01:23.735000,0 days 00:00:29.280000,0 days 00:00:18.285000,0 days 00:00:36.170000,MEDIUM,20,4,Williams,15,Australia,AUS23
SAR,2,29,0 days 00:01:24.122000,0 days 00:00:29.414000,0 days 00:00:18.400000,0 days 00:00:36.308000,MEDIUM,21,4,Williams,15,Australia,AUS23
SAR,2,30,0 days 00:01:24.282000,0 days 00:00:29.555000,0 days 00:00:18.412000,0 days 00:00:36.315000,MEDIUM,22,4,Williams,15,Australia,AUS23
SAR,2,31,0 days 00:01:24.160000,0 days 00:00:29.438000,0 days 00:00:18.458000,0 days 00:00:36.264000,MEDIUM,23,4,Williams,15,Australia,AUS23
SAR,2,32,0 days 00:01:23.996000,0 days 00:00:29.425000,0 days 00:00:18.400000,0 days 00:00:36.171000,MEDIUM,24,4,Williams,15,Australia,AUS23
SAR,2,33,0 days 00:01:24.377000,0 days 00:00:29.543000,0 days 00:00:18.497000,0 days 00:00:36.337000,MEDIUM,25,4,Williams,15,Australia,AUS23
SAR,2,34,0 days 00:01:23.848000,0 days 00:00:29.394000,0 days 00:00:18.434000,0 days 00:00:36.020000,MEDIUM,26,4,Williams,15,Australia,AUS23
SAR,2,35,0 days 00:01:24.874000,0 days 00:00:29.873000,0 days 00:00:18.246000,0 days 00:00:36.755000,MEDIUM,27,4,Williams,16,Australia,AUS23
SAR,2,36,0 days 00:01:39.313000,0 days 00:00:29.336000,0 days 00:00:18.374000,0 days 00:00:51.603000,MEDIUM,28,4,Williams,17,Australia,AUS23
SAR,2,37,0 days 00:01:29.657000,0 days 00:00:35.111000,0 days 00:00:18.523000,0 days 00:00:36.023000,HARD,8,5,Williams,17,Australia,AUS23
SAR,2,38,0 days 00:01:24.396000,0 days 00:00:30.631000,0 days 00:00:18.145000,0 days 00:00:35.620000,HARD,9,5,Williams,17,Australia,AUS23
SAR,2,39,0 days 00:01:22.887000,0 days 00:00:28.727000,0 days 00:00:18.380000,0 days 00:00:35.780000,HARD,10,5,Williams,17,Australia,AUS23
SAR,2,40,0 days 00:01:22.674000,0 days 00:00:28.994000,0 days 00:00:18.250000,0 days 00:00:35.430000,HARD,11,5,Williams,17,Australia,AUS23
SAR,2,41,0 days 00:01:21.974000,0 days 00:00:28.622000,0 days 00:00:18.181000,0 days 00:00:35.171000,HARD,12,5,Williams,17,Australia,AUS23
SAR,2,42,0 days 00:01:21.945000,0 days 00:00:28.751000,0 days 00:00:18.136000,0 days 00:00:35.058000,HARD,13,5,Williams,17,Australia,AUS23
SAR,2,43,0 days 00:01:21.881000,0 days 00:00:28.745000,0 days 00:00:18.033000,0 days 00:00:35.103000,HARD,14,5,Williams,17,Australia,AUS23
SAR,2,44,0 days 00:01:21.570000,0 days 00:00:28.556000,0 days 00:00:18.018000,0 days 00:00:34.996000,HARD,15,5,Williams,17,Australia,AUS23
SAR,2,45,0 days 00:01:21.912000,0 days 00:00:28.600000,0 days 00:00:18.029000,0 days 00:00:35.283000,HARD,16,5,Williams,16,Australia,AUS23
SAR,2,46,0 days 00:01:21.563000,0 days 00:00:28.412000,0 days 00:00:18.076000,0 days 00:00:35.075000,HARD,17,5,Williams,16,Australia,AUS23
SAR,2,47,0 days 00:01:25.687000,0 days 00:00:31.383000,0 days 00:00:18.033000,0 days 00:00:36.271000,HARD,18,5,Williams,16,Australia,AUS23
SAR,2,48,0 days 00:01:25.121000,0 days 00:00:31.943000,0 days 00:00:18.126000,0 days 00:00:35.052000,HARD,19,5,Williams,16,Australia,AUS23
SAR,2,49,0 days 00:01:23.324000,0 days 00:00:28.660000,0 days 00:00:19.023000,0 days 00:00:35.641000,HARD,20,5,Williams,16,Australia,AUS23
SAR,2,50,0 days 00:01:21.456000,0 days 00:00:28.208000,0 days 00:00:17.922000,0 days 00:00:35.326000,HARD,21,5,Williams,16,Australia,AUS23
SAR,2,51,0 days 00:01:23.403000,0 days 00:00:29.834000,0 days 00:00:18.193000,0 days 00:00:35.376000,HARD,22,5,Williams,16,Australia,AUS23
SAR,2,52,0 days 00:01:21.514000,0 days 00:00:28.321000,0 days 00:00:17.964000,0 days 00:00:35.229000,HARD,23,5,Williams,16,Australia,AUS23
MAG,20,4,0 days 00:01:25.406000,0 days 00:00:29.986000,0 days 00:00:18.623000,0 days 00:00:36.797000,MEDIUM,4,1,Haas F1 Team,12,Australia,AUS23
MAG,20,5,0 days 00:01:25.054000,0 days 00:00:29.749000,0 days 00:00:18.706000,0 days 00:00:36.599000,MEDIUM,5,1,Haas F1 Team,12,Australia,AUS23
MAG,20,6,0 days 00:01:23.956000,0 days 00:00:29.421000,0 days 00:00:18.553000,0 days 00:00:35.982000,MEDIUM,6,1,Haas F1 Team,12,Australia,AUS23
MAG,20,11,0 days 00:01:25.389000,0 days 00:00:30.034000,0 days 00:00:18.621000,0 days 00:00:36.734000,HARD,4,3,Haas F1 Team,14,Australia,AUS23
MAG,20,12,0 days 00:01:23.863000,0 days 00:00:29.567000,0 days 00:00:18.276000,0 days 00:00:36.020000,HARD,5,3,Haas F1 Team,14,Australia,AUS23
MAG,20,13,0 days 00:01:23.538000,0 days 00:00:29.177000,0 days 00:00:18.223000,0 days 00:00:36.138000,HARD,6,3,Haas F1 Team,14,Australia,AUS23
MAG,20,14,0 days 00:01:23.519000,0 days 00:00:29.153000,0 days 00:00:18.197000,0 days 00:00:36.169000,HARD,7,3,Haas F1 Team,14,Australia,AUS23
MAG,20,15,0 days 00:01:25.158000,0 days 00:00:29.414000,0 days 00:00:18.361000,0 days 00:00:37.383000,HARD,8,3,Haas F1 Team,15,Australia,AUS23
MAG,20,16,0 days 00:01:24.687000,0 days 00:00:29.521000,0 days 00:00:18.264000,0 days 00:00:36.902000,HARD,9,3,Haas F1 Team,15,Australia,AUS23
MAG,20,17,0 days 00:01:23.574000,0 days 00:00:29.222000,0 days 00:00:18.206000,0 days 00:00:36.146000,HARD,10,3,Haas F1 Team,15,Australia,AUS23
MAG,20,20,0 days 00:01:23.584000,0 days 00:00:29.223000,0 days 00:00:18.423000,0 days 00:00:35.938000,HARD,13,3,Haas F1 Team,14,Australia,AUS23
MAG,20,21,0 days 00:01:23.425000,0 days 00:00:29.112000,0 days 00:00:18.439000,0 days 00:00:35.874000,HARD,14,3,Haas F1 Team,14,Australia,AUS23
MAG,20,22,0 days 00:01:23.387000,0 days 00:00:29.203000,0 days 00:00:18.412000,0 days 00:00:35.772000,HARD,15,3,Haas F1 Team,14,Australia,AUS23
MAG,20,23,0 days 00:01:23.313000,0 days 00:00:28.973000,0 days 00:00:18.427000,0 days 00:00:35.913000,HARD,16,3,Haas F1 Team,14,Australia,AUS23
MAG,20,24,0 days 00:01:23.043000,0 days 00:00:29.006000,0 days 00:00:18.416000,0 days 00:00:35.621000,HARD,17,3,Haas F1 Team,14,Australia,AUS23
MAG,20,25,0 days 00:01:23.216000,0 days 00:00:29.023000,0 days 00:00:18.384000,0 days 00:00:35.809000,HARD,18,3,Haas F1 Team,14,Australia,AUS23
MAG,20,26,0 days 00:01:23.235000,0 days 00:00:29.003000,0 days 00:00:18.395000,0 days 00:00:35.837000,HARD,19,3,Haas F1 Team,14,Australia,AUS23
MAG,20,27,0 days 00:01:22.554000,0 days 00:00:28.793000,0 days 00:00:17.995000,0 days 00:00:35.766000,HARD,20,3,Haas F1 Team,14,Australia,AUS23
MAG,20,28,0 days 00:01:23.442000,0 days 00:00:29.255000,0 days 00:00:18.477000,0 days 00:00:35.710000,HARD,21,3,Haas F1 Team,14,Australia,AUS23
MAG,20,29,0 days 00:01:22.587000,0 days 00:00:28.821000,0 days 00:00:17.988000,0 days 00:00:35.778000,HARD,22,3,Haas F1 Team,14,Australia,AUS23
MAG,20,30,0 days 00:01:23.476000,0 days 00:00:28.938000,0 days 00:00:18.093000,0 days 00:00:36.445000,HARD,23,3,Haas F1 Team,14,Australia,AUS23
MAG,20,31,0 days 00:01:24.146000,0 days 00:00:29.249000,0 days 00:00:18.016000,0 days 00:00:36.881000,HARD,24,3,Haas F1 Team,14,Australia,AUS23
MAG,20,32,0 days 00:01:23.534000,0 days 00:00:29.249000,0 days 00:00:18.085000,0 days 00:00:36.200000,HARD,25,3,Haas F1 Team,14,Australia,AUS23
MAG,20,33,0 days 00:01:22.592000,0 days 00:00:28.886000,0 days 00:00:17.998000,0 days 00:00:35.708000,HARD,26,3,Haas F1 Team,14,Australia,AUS23
MAG,20,34,0 days 00:01:23.295000,0 days 00:00:28.988000,0 days 00:00:18.037000,0 days 00:00:36.270000,HARD,27,3,Haas F1 Team,14,Australia,AUS23
MAG,20,35,0 days 00:01:24.159000,0 days 00:00:30.234000,0 days 00:00:18.070000,0 days 00:00:35.855000,HARD,28,3,Haas F1 Team,13,Australia,AUS23
MAG,20,36,0 days 00:01:22.807000,0 days 00:00:28.777000,0 days 00:00:18.087000,0 days 00:00:35.943000,HARD,29,3,Haas F1 Team,12,Australia,AUS23
MAG,20,37,0 days 00:01:23.212000,0 days 00:00:29.012000,0 days 00:00:18.525000,0 days 00:00:35.675000,HARD,30,3,Haas F1 Team,12,Australia,AUS23
MAG,20,38,0 days 00:01:22.647000,0 days 00:00:28.820000,0 days 00:00:18.495000,0 days 00:00:35.332000,HARD,31,3,Haas F1 Team,12,Australia,AUS23
MAG,20,39,0 days 00:01:22.484000,0 days 00:00:28.710000,0 days 00:00:18.495000,0 days 00:00:35.279000,HARD,32,3,Haas F1 Team,12,Australia,AUS23
MAG,20,40,0 days 00:01:22.141000,0 days 00:00:28.533000,0 days 00:00:18.399000,0 days 00:00:35.209000,HARD,33,3,Haas F1 Team,12,Australia,AUS23
MAG,20,41,0 days 00:01:22.774000,0 days 00:00:28.594000,0 days 00:00:18.409000,0 days 00:00:35.771000,HARD,34,3,Haas F1 Team,12,Australia,AUS23
MAG,20,42,0 days 00:01:22.530000,0 days 00:00:28.834000,0 days 00:00:18.426000,0 days 00:00:35.270000,HARD,35,3,Haas F1 Team,12,Australia,AUS23
MAG,20,43,0 days 00:01:22.209000,0 days 00:00:28.652000,0 days 00:00:18.388000,0 days 00:00:35.169000,HARD,36,3,Haas F1 Team,12,Australia,AUS23
MAG,20,44,0 days 00:01:22.164000,0 days 00:00:28.602000,0 days 00:00:18.385000,0 days 00:00:35.177000,HARD,37,3,Haas F1 Team,12,Australia,AUS23
MAG,20,45,0 days 00:01:21.963000,0 days 00:00:28.727000,0 days 00:00:18.265000,0 days 00:00:34.971000,HARD,38,3,Haas F1 Team,12,Australia,AUS23
MAG,20,46,0 days 00:01:21.792000,0 days 00:00:28.433000,0 days 00:00:18.314000,0 days 00:00:35.045000,HARD,39,3,Haas F1 Team,12,Australia,AUS23
MAG,20,47,0 days 00:01:21.919000,0 days 00:00:28.522000,0 days 00:00:18.380000,0 days 00:00:35.017000,HARD,40,3,Haas F1 Team,12,Australia,AUS23
MAG,20,48,0 days 00:01:21.972000,0 days 00:00:28.428000,0 days 00:00:18.401000,0 days 00:00:35.143000,HARD,41,3,Haas F1 Team,12,Australia,AUS23
MAG,20,49,0 days 00:01:21.963000,0 days 00:00:28.425000,0 days 00:00:18.397000,0 days 00:00:35.141000,HARD,42,3,Haas F1 Team,12,Australia,AUS23
MAG,20,50,0 days 00:01:21.978000,0 days 00:00:28.532000,0 days 00:00:18.399000,0 days 00:00:35.047000,HARD,43,3,Haas F1 Team,12,Australia,AUS23
MAG,20,51,0 days 00:01:22.575000,0 days 00:00:28.497000,0 days 00:00:18.380000,0 days 00:00:35.698000,HARD,44,3,Haas F1 Team,12,Australia,AUS23
MAG,20,52,0 days 00:01:21.685000,0 days 00:00:28.475000,0 days 00:00:18.273000,0 days 00:00:34.937000,HARD,45,3,Haas F1 Team,12,Australia,AUS23
DEV,21,11,0 days 00:01:25.891000,0 days 00:00:30.459000,0 days 00:00:18.719000,0 days 00:00:36.713000,MEDIUM,3,2,AlphaTauri,17,Australia,AUS23
DEV,21,12,0 days 00:01:24.118000,0 days 00:00:29.698000,0 days 00:00:18.258000,0 days 00:00:36.162000,MEDIUM,4,2,AlphaTauri,17,Australia,AUS23
DEV,21,13,0 days 00:01:23.579000,0 days 00:00:29.181000,0 days 00:00:18.279000,0 days 00:00:36.119000,MEDIUM,5,2,AlphaTauri,17,Australia,AUS23
DEV,21,14,0 days 00:01:23.662000,0 days 00:00:29.306000,0 days 00:00:18.344000,0 days 00:00:36.012000,MEDIUM,6,2,AlphaTauri,17,Australia,AUS23
DEV,21,15,0 days 00:01:23.984000,0 days 00:00:29.132000,0 days 00:00:18.292000,0 days 00:00:36.560000,MEDIUM,7,2,AlphaTauri,17,Australia,AUS23
DEV,21,16,0 days 00:01:24.689000,0 days 00:00:29.625000,0 days 00:00:18.447000,0 days 00:00:36.617000,MEDIUM,8,2,AlphaTauri,17,Australia,AUS23
DEV,21,17,0 days 00:01:24.010000,0 days 00:00:29.325000,0 days 00:00:18.292000,0 days 00:00:36.393000,MEDIUM,9,2,AlphaTauri,17,Australia,AUS23
DEV,21,19,0 days 00:01:35.942000,0 days 00:00:38.398000,0 days 00:00:21.428000,0 days 00:00:36.116000,MEDIUM,11,2,AlphaTauri,17,Australia,AUS23
DEV,21,20,0 days 00:01:24.161000,0 days 00:00:29.050000,0 days 00:00:18.172000,0 days 00:00:36.939000,MEDIUM,12,2,AlphaTauri,16,Australia,AUS23
DEV,21,21,0 days 00:01:23.792000,0 days 00:00:29.249000,0 days 00:00:18.609000,0 days 00:00:35.934000,MEDIUM,13,2,AlphaTauri,16,Australia,AUS23
DEV,21,22,0 days 00:01:24.349000,0 days 00:00:29.290000,0 days 00:00:18.659000,0 days 00:00:36.400000,MEDIUM,14,2,AlphaTauri,16,Australia,AUS23
DEV,21,23,0 days 00:01:24.019000,0 days 00:00:29.301000,0 days 00:00:18.616000,0 days 00:00:36.102000,MEDIUM,15,2,AlphaTauri,16,Australia,AUS23
DEV,21,24,0 days 00:01:24.229000,0 days 00:00:29.436000,0 days 00:00:18.562000,0 days 00:00:36.231000,MEDIUM,16,2,AlphaTauri,16,Australia,AUS23
DEV,21,25,0 days 00:01:24.453000,0 days 00:00:29.548000,0 days 00:00:18.612000,0 days 00:00:36.293000,MEDIUM,17,2,AlphaTauri,16,Australia,AUS23
DEV,21,26,0 days 00:01:24.353000,0 days 00:00:29.420000,0 days 00:00:18.601000,0 days 00:00:36.332000,MEDIUM,18,2,AlphaTauri,16,Australia,AUS23
DEV,21,27,0 days 00:01:26.014000,0 days 00:00:30.898000,0 days 00:00:18.515000,0 days 00:00:36.601000,MEDIUM,19,2,AlphaTauri,17,Australia,AUS23
DEV,21,28,0 days 00:01:24.406000,0 days 00:00:29.271000,0 days 00:00:18.623000,0 days 00:00:36.512000,MEDIUM,20,2,AlphaTauri,17,Australia,AUS23
DEV,21,29,0 days 00:01:24.527000,0 days 00:00:29.483000,0 days 00:00:18.620000,0 days 00:00:36.424000,MEDIUM,21,2,AlphaTauri,17,Australia,AUS23
DEV,21,30,0 days 00:01:24.284000,0 days 00:00:29.403000,0 days 00:00:18.585000,0 days 00:00:36.296000,MEDIUM,22,2,AlphaTauri,17,Australia,AUS23
DEV,21,31,0 days 00:01:24.333000,0 days 00:00:29.314000,0 days 00:00:18.685000,0 days 00:00:36.334000,MEDIUM,23,2,AlphaTauri,17,Australia,AUS23
DEV,21,32,0 days 00:01:24.357000,0 days 00:00:29.393000,0 days 00:00:18.692000,0 days 00:00:36.272000,MEDIUM,24,2,AlphaTauri,17,Australia,AUS23
DEV,21,33,0 days 00:01:23.992000,0 days 00:00:29.382000,0 days 00:00:18.511000,0 days 00:00:36.099000,MEDIUM,25,2,AlphaTauri,17,Australia,AUS23
DEV,21,34,0 days 00:01:24.134000,0 days 00:00:29.241000,0 days 00:00:18.697000,0 days 00:00:36.196000,MEDIUM,26,2,AlphaTauri,17,Australia,AUS23
DEV,21,35,0 days 00:01:24.628000,0 days 00:00:29.194000,0 days 00:00:18.684000,0 days 00:00:36.750000,MEDIUM,27,2,AlphaTauri,17,Australia,AUS23
DEV,21,36,0 days 00:01:24.398000,0 days 00:00:29.425000,0 days 00:00:18.593000,0 days 00:00:36.380000,MEDIUM,28,2,AlphaTauri,16,Australia,AUS23
DEV,21,37,0 days 00:01:24.155000,0 days 00:00:29.252000,0 days 00:00:18.684000,0 days 00:00:36.219000,MEDIUM,29,2,AlphaTauri,16,Australia,AUS23
DEV,21,38,0 days 00:01:24.131000,0 days 00:00:29.331000,0 days 00:00:18.637000,0 days 00:00:36.163000,MEDIUM,30,2,AlphaTauri,16,Australia,AUS23
DEV,21,39,0 days 00:01:23.947000,0 days 00:00:29.120000,0 days 00:00:18.697000,0 days 00:00:36.130000,MEDIUM,31,2,AlphaTauri,16,Australia,AUS23
DEV,21,40,0 days 00:01:23.933000,0 days 00:00:29.248000,0 days 00:00:18.685000,0 days 00:00:36,MEDIUM,32,2,AlphaTauri,16,Australia,AUS23
DEV,21,41,0 days 00:01:23.696000,0 days 00:00:29.056000,0 days 00:00:18.621000,0 days 00:00:36.019000,MEDIUM,33,2,AlphaTauri,16,Australia,AUS23
DEV,21,42,0 days 00:01:24.184000,0 days 00:00:29.234000,0 days 00:00:18.701000,0 days 00:00:36.249000,MEDIUM,34,2,AlphaTauri,16,Australia,AUS23
DEV,21,43,0 days 00:01:25.035000,0 days 00:00:30.559000,0 days 00:00:18.586000,0 days 00:00:35.890000,MEDIUM,35,2,AlphaTauri,16,Australia,AUS23
DEV,21,44,0 days 00:01:23.637000,0 days 00:00:29.165000,0 days 00:00:18.591000,0 days 00:00:35.881000,MEDIUM,36,2,AlphaTauri,16,Australia,AUS23
DEV,21,46,0 days 00:01:28.530000,0 days 00:00:34.684000,0 days 00:00:18.646000,0 days 00:00:35.200000,SOFT,1,3,AlphaTauri,17,Australia,AUS23
DEV,21,47,0 days 00:01:21.844000,0 days 00:00:28.378000,0 days 00:00:18.415000,0 days 00:00:35.051000,SOFT,2,3,AlphaTauri,17,Australia,AUS23
DEV,21,48,0 days 00:01:21.693000,0 days 00:00:28.391000,0 days 00:00:18.378000,0 days 00:00:34.924000,SOFT,3,3,AlphaTauri,17,Australia,AUS23
DEV,21,49,0 days 00:01:21.288000,0 days 00:00:28.265000,0 days 00:00:18.287000,0 days 00:00:34.736000,SOFT,4,3,AlphaTauri,17,Australia,AUS23
DEV,21,50,0 days 00:01:21.183000,0 days 00:00:28.155000,0 days 00:00:18.299000,0 days 00:00:34.729000,SOFT,5,3,AlphaTauri,17,Australia,AUS23
DEV,21,51,0 days 00:01:21.331000,0 days 00:00:28.289000,0 days 00:00:18.219000,0 days 00:00:34.823000,SOFT,6,3,AlphaTauri,17,Australia,AUS23
DEV,21,52,0 days 00:01:21.189000,0 days 00:00:28.328000,0 days 00:00:18.157000,0 days 00:00:34.704000,SOFT,7,3,AlphaTauri,17,Australia,AUS23
TSU,22,4,0 days 00:01:25.299000,0 days 00:00:29.880000,0 days 00:00:18.731000,0 days 00:00:36.688000,MEDIUM,4,1,AlphaTauri,10,Australia,AUS23
TSU,22,5,0 days 00:01:24.620000,0 days 00:00:29.502000,0 days 00:00:18.737000,0 days 00:00:36.381000,MEDIUM,5,1,AlphaTauri,10,Australia,AUS23
TSU,22,6,0 days 00:01:24.110000,0 days 00:00:29.272000,0 days 00:00:18.683000,0 days 00:00:36.155000,MEDIUM,6,1,AlphaTauri,10,Australia,AUS23
TSU,22,10,0 days 00:01:30.664000,0 days 00:00:34.642000,0 days 00:00:19.067000,0 days 00:00:36.955000,HARD,2,2,AlphaTauri,8,Australia,AUS23
TSU,22,11,0 days 00:01:24.878000,0 days 00:00:29.617000,0 days 00:00:18.717000,0 days 00:00:36.544000,HARD,3,2,AlphaTauri,8,Australia,AUS23
TSU,22,12,0 days 00:01:24.596000,0 days 00:00:30.045000,0 days 00:00:18.479000,0 days 00:00:36.072000,HARD,4,2,AlphaTauri,9,Australia,AUS23
