Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Team,Position,Circuit,Code
NOR,4,24,0 days 00:01:50.088000,0 days 00:00:39.431000,0 days 00:00:45.029000,0 days 00:00:25.628000,HARD,4,2,McLaren,15,Baku,BAK22
NOR,4,25,0 days 00:01:50.264000,0 days 00:00:39.507000,0 days 00:00:45.348000,0 days 00:00:25.409000,HARD,5,2,McLaren,15,Baku,BAK22
NOR,4,26,0 days 00:01:50.876000,0 days 00:00:40.132000,0 days 00:00:45.189000,0 days 00:00:25.555000,HARD,6,2,McLaren,15,Baku,BAK22
NOR,4,27,0 days 00:01:49.469000,0 days 00:00:39.141000,0 days 00:00:44.907000,0 days 00:00:25.421000,HARD,7,2,McLaren,14,Baku,BAK22
NOR,4,28,0 days 00:01:49.432000,0 days 00:00:39.059000,0 days 00:00:44.474000,0 days 00:00:25.899000,HARD,8,2,McLaren,13,Baku,BAK22
NOR,4,29,0 days 00:01:49.481000,0 days 00:00:39.057000,0 days 00:00:44.570000,0 days 00:00:25.854000,HARD,9,2,McLaren,13,Baku,BAK22
NOR,4,30,0 days 00:01:48.924000,0 days 00:00:38.907000,0 days 00:00:44.451000,0 days 00:00:25.566000,HARD,10,2,McLaren,13,Baku,BAK22
NOR,4,31,0 days 00:01:49.299000,0 days 00:00:39.099000,0 days 00:00:44.271000,0 days 00:00:25.929000,HARD,11,2,McLaren,12,Baku,BAK22
NOR,4,32,0 days 00:01:48.820000,0 days 00:00:38.904000,0 days 00:00:44.024000,0 days 00:00:25.892000,HARD,12,2,McLaren,11,Baku,BAK22
NOR,4,35,0 days 00:01:48.579000,0 days 00:00:38.704000,0 days 00:00:43.938000,0 days 00:00:25.937000,HARD,15,2,McLaren,10,Baku,BAK22
NOR,4,36,0 days 00:01:48.449000,0 days 00:00:38.684000,0 days 00:00:43.773000,0 days 00:00:25.992000,HARD,16,2,McLaren,10,Baku,BAK22
NOR,4,37,0 days 00:01:47.997000,0 days 00:00:38.604000,0 days 00:00:43.550000,0 days 00:00:25.843000,HARD,17,2,McLaren,10,Baku,BAK22
NOR,4,38,0 days 00:01:48.267000,0 days 00:00:38.546000,0 days 00:00:43.956000,0 days 00:00:25.765000,HARD,18,2,McLaren,10,Baku,BAK22
NOR,4,39,0 days 00:01:48.056000,0 days 00:00:38.569000,0 days 00:00:43.707000,0 days 00:00:25.780000,HARD,19,2,McLaren,9,Baku,BAK22
NOR,4,40,0 days 00:01:48.518000,0 days 00:00:38.812000,0 days 00:00:43.915000,0 days 00:00:25.791000,HARD,20,2,McLaren,9,Baku,BAK22
NOR,4,41,0 days 00:01:48.170000,0 days 00:00:38.769000,0 days 00:00:43.696000,0 days 00:00:25.705000,HARD,21,2,McLaren,9,Baku,BAK22
NOR,4,42,0 days 00:01:48.070000,0 days 00:00:38.586000,0 days 00:00:43.756000,0 days 00:00:25.728000,HARD,22,2,McLaren,9,Baku,BAK22
NOR,4,43,0 days 00:01:48.120000,0 days 00:00:38.606000,0 days 00:00:43.793000,0 days 00:00:25.721000,HARD,23,2,McLaren,9,Baku,BAK22
NOR,4,44,0 days 00:01:49.274000,0 days 00:00:39.319000,0 days 00:00:44.182000,0 days 00:00:25.773000,HARD,24,2,McLaren,9,Baku,BAK22
NOR,4,45,0 days 00:01:48.239000,0 days 00:00:38.680000,0 days 00:00:43.845000,0 days 00:00:25.714000,HARD,25,2,McLaren,9,Baku,BAK22
NOR,4,46,0 days 00:01:48.188000,0 days 00:00:38.662000,0 days 00:00:43.799000,0 days 00:00:25.727000,HARD,26,2,McLaren,9,Baku,BAK22
NOR,4,47,0 days 00:01:48.353000,0 days 00:00:38.929000,0 days 00:00:43.730000,0 days 00:00:25.694000,HARD,27,2,McLaren,9,Baku,BAK22
NOR,4,48,0 days 00:01:48.259000,0 days 00:00:38.595000,0 days 00:00:43.965000,0 days 00:00:25.699000,HARD,28,2,McLaren,9,Baku,BAK22
NOR,4,49,0 days 00:01:48.417000,0 days 00:00:38.674000,0 days 00:00:44.009000,0 days 00:00:25.734000,HARD,29,2,McLaren,9,Baku,BAK22
NOR,4,50,0 days 00:01:48.265000,0 days 00:00:38.623000,0 days 00:00:44.177000,0 days 00:00:25.465000,HARD,30,2,McLaren,9,Baku,BAK22
NOR,4,51,0 days 00:01:48.954000,0 days 00:00:39.312000,0 days 00:00:44.162000,0 days 00:00:25.480000,HARD,31,2,McLaren,9,Baku,BAK22
HAM,44,1,0 days 00:01:56.952000,,0 days 00:00:45.603000,0 days 00:00:25.942000,MEDIUM,1,1,Mercedes,7,Baku,BAK22
HAM,44,2,0 days 00:01:50.521000,0 days 00:00:39.750000,0 days 00:00:44.816000,0 days 00:00:25.955000,MEDIUM,2,1,Mercedes,7,Baku,BAK22
HAM,44,3,0 days 00:01:50.054000,0 days 00:00:39.317000,0 days 00:00:44.754000,0 days 00:00:25.983000,MEDIUM,3,1,Mercedes,7,Baku,BAK22
HAM,44,4,0 days 00:01:50.089000,0 days 00:00:39.393000,0 days 00:00:44.725000,0 days 00:00:25.971000,MEDIUM,4,1,Mercedes,7,Baku,BAK22
HAM,44,5,0 days 00:01:49.792000,0 days 00:00:39.355000,0 days 00:00:44.689000,0 days 00:00:25.748000,MEDIUM,5,1,Mercedes,7,Baku,BAK22
HAM,44,6,0 days 00:01:50.783000,0 days 00:00:39.405000,0 days 00:00:44.886000,0 days 00:00:26.492000,MEDIUM,6,1,Mercedes,7,Baku,BAK22
HAM,44,7,0 days 00:01:50.958000,0 days 00:00:39.606000,0 days 00:00:45.122000,0 days 00:00:26.230000,MEDIUM,7,1,Mercedes,7,Baku,BAK22
HAM,44,8,0 days 00:01:51.155000,0 days 00:00:39.592000,0 days 00:00:45.249000,0 days 00:00:26.314000,MEDIUM,8,1,Mercedes,7,Baku,BAK22
HAM,44,11,0 days 00:01:50.283000,0 days 00:00:39.257000,0 days 00:00:45.168000,0 days 00:00:25.858000,HARD,2,2,Mercedes,11,Baku,BAK22
HAM,44,12,0 days 00:01:50.358000,0 days 00:00:39.274000,0 days 00:00:45.375000,0 days 00:00:25.709000,HARD,3,2,Mercedes,11,Baku,BAK22
HAM,44,13,0 days 00:01:50.861000,0 days 00:00:39.383000,0 days 00:00:45.519000,0 days 00:00:25.959000,HARD,4,2,Mercedes,10,Baku,BAK22
HAM,44,14,0 days 00:01:50.982000,0 days 00:00:39.670000,0 days 00:00:45.466000,0 days 00:00:25.846000,HARD,5,2,Mercedes,10,Baku,BAK22
HAM,44,15,0 days 00:01:50.978000,0 days 00:00:39.663000,0 days 00:00:45.559000,0 days 00:00:25.756000,HARD,6,2,Mercedes,10,Baku,BAK22
HAM,44,16,0 days 00:01:50.954000,0 days 00:00:39.661000,0 days 00:00:45.499000,0 days 00:00:25.794000,HARD,7,2,Mercedes,10,Baku,BAK22
HAM,44,17,0 days 00:01:50.556000,0 days 00:00:39.516000,0 days 00:00:45.282000,0 days 00:00:25.758000,HARD,8,2,Mercedes,10,Baku,BAK22
HAM,44,18,0 days 00:01:50.267000,0 days 00:00:39.447000,0 days 00:00:44.685000,0 days 00:00:26.135000,HARD,9,2,Mercedes,9,Baku,BAK22
HAM,44,19,0 days 00:01:50.160000,0 days 00:00:39.205000,0 days 00:00:44.793000,0 days 00:00:26.162000,HARD,10,2,Mercedes,8,Baku,BAK22
HAM,44,20,0 days 00:01:49.879000,0 days 00:00:39.321000,0 days 00:00:44.499000,0 days 00:00:26.059000,HARD,11,2,Mercedes,7,Baku,BAK22
HAM,44,21,0 days 00:01:49.879000,0 days 00:00:39.343000,0 days 00:00:44.472000,0 days 00:00:26.064000,HARD,12,2,Mercedes,6,Baku,BAK22
HAM,44,22,0 days 00:01:49.795000,0 days 00:00:39.323000,0 days 00:00:44.464000,0 days 00:00:26.008000,HARD,13,2,Mercedes,6,Baku,BAK22
HAM,44,23,0 days 00:01:49.579000,0 days 00:00:39.109000,0 days 00:00:44.494000,0 days 00:00:25.976000,HARD,14,2,Mercedes,6,Baku,BAK22
HAM,44,24,0 days 00:01:49.688000,0 days 00:00:39.236000,0 days 00:00:44.585000,0 days 00:00:25.867000,HARD,15,2,Mercedes,6,Baku,BAK22
HAM,44,25,0 days 00:01:49.778000,0 days 00:00:39.410000,0 days 00:00:44.764000,0 days 00:00:25.604000,HARD,16,2,Mercedes,6,Baku,BAK22
HAM,44,26,0 days 00:01:49.730000,0 days 00:00:39.420000,0 days 00:00:44.256000,0 days 00:00:26.054000,HARD,17,2,Mercedes,5,Baku,BAK22
HAM,44,27,0 days 00:01:49.246000,0 days 00:00:39.230000,0 days 00:00:44.100000,0 days 00:00:25.916000,HARD,18,2,Mercedes,5,Baku,BAK22
HAM,44,28,0 days 00:01:48.818000,0 days 00:00:38.914000,0 days 00:00:43.966000,0 days 00:00:25.938000,HARD,19,2,Mercedes,5,Baku,BAK22
HAM,44,29,0 days 00:01:48.785000,0 days 00:00:38.972000,0 days 00:00:43.885000,0 days 00:00:25.928000,HARD,20,2,Mercedes,5,Baku,BAK22
HAM,44,30,0 days 00:01:48.709000,0 days 00:00:38.771000,0 days 00:00:44.038000,0 days 00:00:25.900000,HARD,21,2,Mercedes,5,Baku,BAK22
HAM,44,31,0 days 00:01:48.615000,0 days 00:00:38.850000,0 days 00:00:43.902000,0 days 00:00:25.863000,HARD,22,2,Mercedes,5,Baku,BAK22
HAM,44,32,0 days 00:01:48.505000,0 days 00:00:38.807000,0 days 00:00:43.897000,0 days 00:00:25.801000,HARD,23,2,Mercedes,5,Baku,BAK22
HAM,44,35,0 days 00:01:50.678000,0 days 00:00:41.066000,0 days 00:00:44.111000,0 days 00:00:25.501000,HARD,3,3,Mercedes,6,Baku,BAK22
HAM,44,36,0 days 00:01:47.939000,0 days 00:00:38.674000,0 days 00:00:43.344000,0 days 00:00:25.921000,HARD,4,3,Mercedes,5,Baku,BAK22
HAM,44,37,0 days 00:01:47.665000,0 days 00:00:38.420000,0 days 00:00:43.362000,0 days 00:00:25.883000,HARD,5,3,Mercedes,5,Baku,BAK22
HAM,44,38,0 days 00:01:47.485000,0 days 00:00:38.382000,0 days 00:00:43.288000,0 days 00:00:25.815000,HARD,6,3,Mercedes,5,Baku,BAK22
HAM,44,39,0 days 00:01:47.044000,0 days 00:00:38.195000,0 days 00:00:43.095000,0 days 00:00:25.754000,HARD,7,3,Mercedes,5,Baku,BAK22
HAM,44,40,0 days 00:01:47.324000,0 days 00:00:38.265000,0 days 00:00:43.335000,0 days 00:00:25.724000,HARD,8,3,Mercedes,5,Baku,BAK22
HAM,44,41,0 days 00:01:47.415000,0 days 00:00:38.486000,0 days 00:00:43.302000,0 days 00:00:25.627000,HARD,9,3,Mercedes,5,Baku,BAK22
HAM,44,42,0 days 00:01:47.353000,0 days 00:00:38.289000,0 days 00:00:43.629000,0 days 00:00:25.435000,HARD,10,3,Mercedes,5,Baku,BAK22
HAM,44,43,0 days 00:01:48.941000,0 days 00:00:39.054000,0 days 00:00:44.431000,0 days 00:00:25.456000,HARD,11,3,Mercedes,5,Baku,BAK22
HAM,44,44,0 days 00:01:49.110000,0 days 00:00:39.304000,0 days 00:00:43.811000,0 days 00:00:25.995000,HARD,12,3,Mercedes,4,Baku,BAK22
HAM,44,45,0 days 00:01:48.868000,0 days 00:00:38.886000,0 days 00:00:43.981000,0 days 00:00:26.001000,HARD,13,3,Mercedes,4,Baku,BAK22
HAM,44,46,0 days 00:01:48.357000,0 days 00:00:38.681000,0 days 00:00:43.747000,0 days 00:00:25.929000,HARD,14,3,Mercedes,4,Baku,BAK22
HAM,44,47,0 days 00:01:47.810000,0 days 00:00:38.366000,0 days 00:00:43.590000,0 days 00:00:25.854000,HARD,15,3,Mercedes,4,Baku,BAK22
HAM,44,48,0 days 00:01:47.532000,0 days 00:00:38.283000,0 days 00:00:43.361000,0 days 00:00:25.888000,HARD,16,3,Mercedes,4,Baku,BAK22
HAM,44,49,0 days 00:01:48.086000,0 days 00:00:38.360000,0 days 00:00:43.810000,0 days 00:00:25.916000,HARD,17,3,Mercedes,4,Baku,BAK22
HAM,44,50,0 days 00:01:48.377000,0 days 00:00:38.689000,0 days 00:00:43.798000,0 days 00:00:25.890000,HARD,18,3,Mercedes,4,Baku,BAK22
HAM,44,51,0 days 00:01:48.661000,0 days 00:00:38.681000,0 days 00:00:43.904000,0 days 00:00:26.076000,HARD,19,3,Mercedes,4,Baku,BAK22
MSC,47,2,0 days 00:01:53.514000,0 days 00:00:40.925000,0 days 00:00:46.542000,0 days 00:00:26.047000,HARD,2,1,Haas F1 Team,20,Baku,BAK22
MSC,47,3,0 days 00:01:52.576000,0 days 00:00:40.683000,0 days 00:00:46.181000,0 days 00:00:25.712000,HARD,3,1,Haas F1 Team,19,Baku,BAK22
MSC,47,4,0 days 00:01:52.123000,0 days 00:00:40.158000,0 days 00:00:45.939000,0 days 00:00:26.026000,HARD,4,1,Haas F1 Team,19,Baku,BAK22
MSC,47,5,0 days 00:01:51.960000,0 days 00:00:39.886000,0 days 00:00:46.075000,0 days 00:00:25.999000,HARD,5,1,Haas F1 Team,19,Baku,BAK22
MSC,47,6,0 days 00:01:52.111000,0 days 00:00:40.053000,0 days 00:00:46.128000,0 days 00:00:25.930000,HARD,6,1,Haas F1 Team,19,Baku,BAK22
MSC,47,7,0 days 00:01:51.532000,0 days 00:00:39.904000,0 days 00:00:45.761000,0 days 00:00:25.867000,HARD,7,1,Haas F1 Team,19,Baku,BAK22
MSC,47,8,0 days 00:01:51.896000,0 days 00:00:40.069000,0 days 00:00:45.880000,0 days 00:00:25.947000,HARD,8,1,Haas F1 Team,19,Baku,BAK22
MSC,47,11,0 days 00:01:49.533000,0 days 00:00:39.050000,0 days 00:00:44.576000,0 days 00:00:25.907000,MEDIUM,4,2,Haas F1 Team,18,Baku,BAK22
MSC,47,12,0 days 00:01:49.664000,0 days 00:00:39.018000,0 days 00:00:44.781000,0 days 00:00:25.865000,MEDIUM,5,2,Haas F1 Team,18,Baku,BAK22
MSC,47,13,0 days 00:01:49.985000,0 days 00:00:39.234000,0 days 00:00:44.812000,0 days 00:00:25.939000,MEDIUM,6,2,Haas F1 Team,18,Baku,BAK22
MSC,47,14,0 days 00:01:50.543000,0 days 00:00:39.320000,0 days 00:00:45.096000,0 days 00:00:26.127000,MEDIUM,7,2,Haas F1 Team,18,Baku,BAK22
MSC,47,15,0 days 00:01:50.600000,0 days 00:00:39.437000,0 days 00:00:45.214000,0 days 00:00:25.949000,MEDIUM,8,2,Haas F1 Team,18,Baku,BAK22
MSC,47,16,0 days 00:01:50.897000,0 days 00:00:39.429000,0 days 00:00:45.490000,0 days 00:00:25.978000,MEDIUM,9,2,Haas F1 Team,18,Baku,BAK22
MSC,47,17,0 days 00:01:50.922000,0 days 00:00:39.621000,0 days 00:00:45.281000,0 days 00:00:26.020000,MEDIUM,10,2,Haas F1 Team,18,Baku,BAK22
MSC,47,18,0 days 00:01:50.657000,0 days 00:00:39.354000,0 days 00:00:45.297000,0 days 00:00:26.006000,MEDIUM,11,2,Haas F1 Team,18,Baku,BAK22
MSC,47,19,0 days 00:01:51.376000,0 days 00:00:39.487000,0 days 00:00:45.847000,0 days 00:00:26.042000,MEDIUM,12,2,Haas F1 Team,18,Baku,BAK22
MSC,47,20,0 days 00:01:51.050000,0 days 00:00:39.713000,0 days 00:00:45.189000,0 days 00:00:26.148000,MEDIUM,13,2,Haas F1 Team,18,Baku,BAK22
MSC,47,21,0 days 00:01:52.013000,0 days 00:00:39.585000,0 days 00:00:45.445000,0 days 00:00:26.983000,MEDIUM,14,2,Haas F1 Team,18,Baku,BAK22
MSC,47,22,0 days 00:01:52.154000,0 days 00:00:40.200000,0 days 00:00:45.591000,0 days 00:00:26.363000,MEDIUM,15,2,Haas F1 Team,17,Baku,BAK22
MSC,47,23,0 days 00:01:57.701000,0 days 00:00:40.109000,0 days 00:00:46.141000,0 days 00:00:31.451000,MEDIUM,16,2,Haas F1 Team,17,Baku,BAK22
MSC,47,25,0 days 00:01:50.333000,0 days 00:00:39.473000,0 days 00:00:44.706000,0 days 00:00:26.154000,HARD,2,3,Haas F1 Team,16,Baku,BAK22
MSC,47,26,0 days 00:01:50.530000,0 days 00:00:39.378000,0 days 00:00:45.049000,0 days 00:00:26.103000,HARD,3,3,Haas F1 Team,16,Baku,BAK22
MSC,47,27,0 days 00:01:51.973000,0 days 00:00:41.281000,0 days 00:00:44.813000,0 days 00:00:25.879000,HARD,4,3,Haas F1 Team,16,Baku,BAK22
MSC,47,28,0 days 00:01:49.839000,0 days 00:00:39.218000,0 days 00:00:44.478000,0 days 00:00:26.143000,HARD,5,3,Haas F1 Team,16,Baku,BAK22
MSC,47,29,0 days 00:01:51.621000,0 days 00:00:39.218000,0 days 00:00:46.268000,0 days 00:00:26.135000,HARD,6,3,Haas F1 Team,16,Baku,BAK22
MSC,47,30,0 days 00:01:49.466000,0 days 00:00:39.087000,0 days 00:00:44.573000,0 days 00:00:25.806000,HARD,7,3,Haas F1 Team,16,Baku,BAK22
MSC,47,31,0 days 00:01:49.183000,0 days 00:00:39.186000,0 days 00:00:44.137000,0 days 00:00:25.860000,HARD,8,3,Haas F1 Team,16,Baku,BAK22
MSC,47,35,0 days 00:01:48.618000,0 days 00:00:38.775000,0 days 00:00:43.999000,0 days 00:00:25.844000,HARD,12,3,Haas F1 Team,15,Baku,BAK22
MSC,47,36,0 days 00:01:48.552000,0 days 00:00:38.923000,0 days 00:00:43.709000,0 days 00:00:25.920000,HARD,13,3,Haas F1 Team,15,Baku,BAK22
MSC,47,37,0 days 00:01:51.382000,0 days 00:00:41.419000,0 days 00:00:44.238000,0 days 00:00:25.725000,HARD,14,3,Haas F1 Team,15,Baku,BAK22
MSC,47,38,0 days 00:01:49.130000,0 days 00:00:39.204000,0 days 00:00:44.157000,0 days 00:00:25.769000,HARD,15,3,Haas F1 Team,15,Baku,BAK22
MSC,47,39,0 days 00:01:48.711000,0 days 00:00:38.743000,0 days 00:00:44.191000,0 days 00:00:25.777000,HARD,16,3,Haas F1 Team,15,Baku,BAK22
MSC,47,40,0 days 00:01:48.410000,0 days 00:00:38.659000,0 days 00:00:44.015000,0 days 00:00:25.736000,HARD,17,3,Haas F1 Team,15,Baku,BAK22
MSC,47,41,0 days 00:01:48.765000,0 days 00:00:38.803000,0 days 00:00:44.132000,0 days 00:00:25.830000,HARD,18,3,Haas F1 Team,15,Baku,BAK22
MSC,47,42,0 days 00:01:48.795000,0 days 00:00:38.857000,0 days 00:00:44.164000,0 days 00:00:25.774000,HARD,19,3,Haas F1 Team,15,Baku,BAK22
MSC,47,43,0 days 00:01:48.880000,0 days 00:00:38.895000,0 days 00:00:44.212000,0 days 00:00:25.773000,HARD,20,3,Haas F1 Team,15,Baku,BAK22
MSC,47,44,0 days 00:01:48.877000,0 days 00:00:38.883000,0 days 00:00:44.184000,0 days 00:00:25.810000,HARD,21,3,Haas F1 Team,15,Baku,BAK22
MSC,47,45,0 days 00:01:48.963000,0 days 00:00:38.860000,0 days 00:00:44.294000,0 days 00:00:25.809000,HARD,22,3,Haas F1 Team,15,Baku,BAK22
MSC,47,46,0 days 00:01:49.660000,0 days 00:00:39.025000,0 days 00:00:44.734000,0 days 00:00:25.901000,HARD,23,3,Haas F1 Team,14,Baku,BAK22
MSC,47,47,0 days 00:01:49.130000,0 days 00:00:39.013000,0 days 00:00:44.182000,0 days 00:00:25.935000,HARD,24,3,Haas F1 Team,14,Baku,BAK22
MSC,47,48,0 days 00:01:49.474000,0 days 00:00:38.990000,0 days 00:00:44.579000,0 days 00:00:25.905000,HARD,25,3,Haas F1 Team,14,Baku,BAK22
MSC,47,49,0 days 00:01:49.154000,0 days 00:00:39.117000,0 days 00:00:44.180000,0 days 00:00:25.857000,HARD,26,3,Haas F1 Team,14,Baku,BAK22
MSC,47,50,0 days 00:01:51.525000,0 days 00:00:40.594000,0 days 00:00:45.178000,0 days 00:00:25.753000,HARD,27,3,Haas F1 Team,14,Baku,BAK22
VET,5,1,0 days 00:01:57.643000,,0 days 00:00:45.871000,0 days 00:00:25.853000,MEDIUM,2,1,Aston Martin,8,Baku,BAK22
VET,5,2,0 days 00:01:50.995000,0 days 00:00:39.784000,0 days 00:00:45.437000,0 days 00:00:25.774000,MEDIUM,3,1,Aston Martin,8,Baku,BAK22
VET,5,3,0 days 00:01:50.217000,0 days 00:00:39.447000,0 days 00:00:44.981000,0 days 00:00:25.789000,MEDIUM,4,1,Aston Martin,8,Baku,BAK22
VET,5,4,0 days 00:01:50.139000,0 days 00:00:39.413000,0 days 00:00:45.074000,0 days 00:00:25.652000,MEDIUM,5,1,Aston Martin,8,Baku,BAK22
VET,5,5,0 days 00:01:50.259000,0 days 00:00:39.454000,0 days 00:00:45.120000,0 days 00:00:25.685000,MEDIUM,6,1,Aston Martin,8,Baku,BAK22
VET,5,6,0 days 00:01:50.121000,0 days 00:00:39.339000,0 days 00:00:45.120000,0 days 00:00:25.662000,MEDIUM,7,1,Aston Martin,8,Baku,BAK22
VET,5,7,0 days 00:01:50.715000,0 days 00:00:39.749000,0 days 00:00:45.290000,0 days 00:00:25.676000,MEDIUM,8,1,Aston Martin,8,Baku,BAK22
VET,5,8,0 days 00:01:50.703000,0 days 00:00:39.792000,0 days 00:00:45.344000,0 days 00:00:25.567000,MEDIUM,9,1,Aston Martin,8,Baku,BAK22
VET,5,11,0 days 00:01:50.068000,0 days 00:00:39.467000,0 days 00:00:45.203000,0 days 00:00:25.398000,HARD,3,2,Aston Martin,10,Baku,BAK22
VET,5,12,0 days 00:01:50.464000,0 days 00:00:39.765000,0 days 00:00:45.371000,0 days 00:00:25.328000,HARD,4,2,Aston Martin,10,Baku,BAK22
VET,5,13,0 days 00:01:57.664000,0 days 00:00:46.497000,0 days 00:00:45.545000,0 days 00:00:25.622000,HARD,5,2,Aston Martin,12,Baku,BAK22
VET,5,14,0 days 00:01:50.159000,0 days 00:00:39.366000,0 days 00:00:45.228000,0 days 00:00:25.565000,HARD,6,2,Aston Martin,12,Baku,BAK22
VET,5,15,0 days 00:01:50.220000,0 days 00:00:39.392000,0 days 00:00:45.296000,0 days 00:00:25.532000,HARD,7,2,Aston Martin,12,Baku,BAK22
VET,5,16,0 days 00:01:50.181000,0 days 00:00:39.533000,0 days 00:00:45.011000,0 days 00:00:25.637000,HARD,8,2,Aston Martin,12,Baku,BAK22
VET,5,17,0 days 00:01:50.273000,0 days 00:00:39.530000,0 days 00:00:45.162000,0 days 00:00:25.581000,HARD,9,2,Aston Martin,12,Baku,BAK22
VET,5,18,0 days 00:01:50.111000,0 days 00:00:39.425000,0 days 00:00:45.202000,0 days 00:00:25.484000,HARD,10,2,Aston Martin,12,Baku,BAK22
VET,5,19,0 days 00:01:50.442000,0 days 00:00:39.679000,0 days 00:00:45.287000,0 days 00:00:25.476000,HARD,11,2,Aston Martin,11,Baku,BAK22
VET,5,20,0 days 00:01:50.590000,0 days 00:00:39.810000,0 days 00:00:45.453000,0 days 00:00:25.327000,HARD,12,2,Aston Martin,11,Baku,BAK22
VET,5,21,0 days 00:01:51.092000,0 days 00:00:39.942000,0 days 00:00:45.522000,0 days 00:00:25.628000,HARD,13,2,Aston Martin,9,Baku,BAK22
VET,5,22,0 days 00:01:51.055000,0 days 00:00:39.731000,0 days 00:00:45.864000,0 days 00:00:25.460000,HARD,14,2,Aston Martin,9,Baku,BAK22
VET,5,23,0 days 00:01:50.590000,0 days 00:00:39.950000,0 days 00:00:45.323000,0 days 00:00:25.317000,HARD,15,2,Aston Martin,9,Baku,BAK22
VET,5,24,0 days 00:01:51.515000,0 days 00:00:40.548000,0 days 00:00:45.590000,0 days 00:00:25.377000,HARD,16,2,Aston Martin,9,Baku,BAK22
VET,5,25,0 days 00:01:49.525000,0 days 00:00:39.418000,0 days 00:00:44.498000,0 days 00:00:25.609000,HARD,17,2,Aston Martin,8,Baku,BAK22
VET,5,26,0 days 00:01:49.567000,0 days 00:00:39.374000,0 days 00:00:44.675000,0 days 00:00:25.518000,HARD,18,2,Aston Martin,8,Baku,BAK22
VET,5,27,0 days 00:01:49.300000,0 days 00:00:39.184000,0 days 00:00:44.572000,0 days 00:00:25.544000,HARD,19,2,Aston Martin,8,Baku,BAK22
VET,5,28,0 days 00:01:49.464000,0 days 00:00:39.232000,0 days 00:00:44.659000,0 days 00:00:25.573000,HARD,20,2,Aston Martin,8,Baku,BAK22
VET,5,29,0 days 00:01:49.218000,0 days 00:00:39.140000,0 days 00:00:44.546000,0 days 00:00:25.532000,HARD,21,2,Aston Martin,8,Baku,BAK22
VET,5,30,0 days 00:01:49.407000,0 days 00:00:39.138000,0 days 00:00:44.728000,0 days 00:00:25.541000,HARD,22,2,Aston Martin,8,Baku,BAK22
VET,5,31,0 days 00:01:49.323000,0 days 00:00:39.023000,0 days 00:00:44.794000,0 days 00:00:25.506000,HARD,23,2,Aston Martin,8,Baku,BAK22
VET,5,32,0 days 00:01:48.952000,0 days 00:00:39.081000,0 days 00:00:44.390000,0 days 00:00:25.481000,HARD,24,2,Aston Martin,8,Baku,BAK22
VET,5,35,0 days 00:01:50.301000,0 days 00:00:40.201000,0 days 00:00:44.496000,0 days 00:00:25.604000,HARD,27,2,Aston Martin,7,Baku,BAK22
VET,5,36,0 days 00:01:49.233000,0 days 00:00:39.116000,0 days 00:00:44.622000,0 days 00:00:25.495000,HARD,28,2,Aston Martin,7,Baku,BAK22
VET,5,37,0 days 00:01:48.537000,0 days 00:00:38.905000,0 days 00:00:44.250000,0 days 00:00:25.382000,HARD,29,2,Aston Martin,7,Baku,BAK22
VET,5,38,0 days 00:01:48.654000,0 days 00:00:38.957000,0 days 00:00:44.238000,0 days 00:00:25.459000,HARD,30,2,Aston Martin,6,Baku,BAK22
VET,5,39,0 days 00:01:48.531000,0 days 00:00:38.722000,0 days 00:00:44.299000,0 days 00:00:25.510000,HARD,31,2,Aston Martin,6,Baku,BAK22
VET,5,40,0 days 00:01:48.488000,0 days 00:00:38.737000,0 days 00:00:44.192000,0 days 00:00:25.559000,HARD,32,2,Aston Martin,6,Baku,BAK22
VET,5,41,0 days 00:01:48.206000,0 days 00:00:38.708000,0 days 00:00:43.987000,0 days 00:00:25.511000,HARD,33,2,Aston Martin,6,Baku,BAK22
VET,5,42,0 days 00:01:48.515000,0 days 00:00:38.766000,0 days 00:00:44.209000,0 days 00:00:25.540000,HARD,34,2,Aston Martin,6,Baku,BAK22
VET,5,43,0 days 00:01:48.615000,0 days 00:00:38.909000,0 days 00:00:44.257000,0 days 00:00:25.449000,HARD,35,2,Aston Martin,6,Baku,BAK22
VET,5,44,0 days 00:01:48.772000,0 days 00:00:38.798000,0 days 00:00:44.480000,0 days 00:00:25.494000,HARD,36,2,Aston Martin,6,Baku,BAK22
VET,5,45,0 days 00:01:49.171000,0 days 00:00:39.030000,0 days 00:00:44.745000,0 days 00:00:25.396000,HARD,37,2,Aston Martin,6,Baku,BAK22
VET,5,46,0 days 00:01:48.708000,0 days 00:00:38.924000,0 days 00:00:44.248000,0 days 00:00:25.536000,HARD,38,2,Aston Martin,6,Baku,BAK22
VET,5,47,0 days 00:01:48.481000,0 days 00:00:38.725000,0 days 00:00:44.253000,0 days 00:00:25.503000,HARD,39,2,Aston Martin,6,Baku,BAK22
VET,5,48,0 days 00:01:48.540000,0 days 00:00:38.825000,0 days 00:00:44.184000,0 days 00:00:25.531000,HARD,40,2,Aston Martin,6,Baku,BAK22
VET,5,49,0 days 00:01:48.525000,0 days 00:00:38.801000,0 days 00:00:44.239000,0 days 00:00:25.485000,HARD,41,2,Aston Martin,6,Baku,BAK22
