Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,Team,Position,Circuit,Code
BOR,5,43,0 days 00:01:35.355000,0 days 00:00:35.373000,0 days 00:00:29.923000,0 days 00:00:30.059000,HARD,42,2,Kick Sauber,16,Jeddah,JED25
BOR,5,44,0 days 00:01:34.825000,0 days 00:00:34.919000,0 days 00:00:29.848000,0 days 00:00:30.058000,HARD,43,2,Kick Sauber,16,Jeddah,JED25
BOR,5,45,0 days 00:01:35.517000,0 days 00:00:35.133000,0 days 00:00:30.055000,0 days 00:00:30.329000,HARD,44,2,Kick Sauber,16,Jeddah,JED25
BOR,5,46,0 days 00:01:38.984000,0 days 00:00:37.513000,0 days 00:00:31.270000,0 days 00:00:30.201000,HARD,45,2,Kick Sauber,17,Jeddah,JED25
BOR,5,47,0 days 00:01:38.344000,0 days 00:00:35.303000,0 days 00:00:31.224000,0 days 00:00:31.817000,HARD,46,2,Kick Sauber,17,Jeddah,JED25
BOR,5,48,0 days 00:01:37.130000,0 days 00:00:36.846000,0 days 00:00:30.120000,0 days 00:00:30.164000,HARD,47,2,Kick Sauber,17,Jeddah,JED25
BOR,5,49,0 days 00:01:35.698000,0 days 00:00:35.323000,0 days 00:00:30.030000,0 days 00:00:30.345000,HARD,48,2,Kick Sauber,18,Jeddah,JED25
VER,1,25,0 days 00:01:32.523000,0 days 00:00:30.940000,0 days 00:00:35.338000,0 days 00:00:26.245000,MEDIUM,1,1,Red Bull Racing,3,Miami,MIA25
VER,1,26,0 days 00:01:36.935000,0 days 00:00:30.974000,0 days 00:00:35.241000,0 days 00:00:30.720000,MEDIUM,2,1,Red Bull Racing,4,Miami,MIA25
VER,1,28,0 days 00:01:36.612000,0 days 00:00:30.252000,0 days 00:00:34.876000,0 days 00:00:31.484000,MEDIUM,4,1,Red Bull Racing,5,Miami,MIA25
VER,1,30,0 days 00:01:31.899000,0 days 00:00:31.616000,0 days 00:00:34.486000,0 days 00:00:25.797000,MEDIUM,6,1,Red Bull Racing,4,Miami,MIA25
VER,1,31,0 days 00:01:31.025000,0 days 00:00:30.488000,0 days 00:00:34.641000,0 days 00:00:25.896000,MEDIUM,7,1,Red Bull Racing,4,Miami,MIA25
VER,1,32,0 days 00:01:31.781000,0 days 00:00:30.464000,0 days 00:00:34.720000,0 days 00:00:26.597000,MEDIUM,8,1,Red Bull Racing,4,Miami,MIA25
VER,1,34,0 days 00:01:30.879000,0 days 00:00:30.357000,0 days 00:00:34.612000,0 days 00:00:25.910000,HARD,2,2,Red Bull Racing,4,Miami,MIA25
VER,1,35,0 days 00:01:30.680000,0 days 00:00:30.323000,0 days 00:00:34.643000,0 days 00:00:25.714000,HARD,3,2,Red Bull Racing,4,Miami,MIA25
VER,1,36,0 days 00:01:30.829000,0 days 00:00:30.253000,0 days 00:00:34.733000,0 days 00:00:25.843000,HARD,4,2,Red Bull Racing,4,Miami,MIA25
VER,1,37,0 days 00:01:30.751000,0 days 00:00:30.171000,0 days 00:00:34.707000,0 days 00:00:25.873000,HARD,5,2,Red Bull Racing,4,Miami,MIA25
VER,1,38,0 days 00:01:30.992000,0 days 00:00:30.344000,0 days 00:00:34.765000,0 days 00:00:25.883000,HARD,6,2,Red Bull Racing,4,Miami,MIA25
VER,1,39,0 days 00:01:30.793000,0 days 00:00:30.241000,0 days 00:00:34.755000,0 days 00:00:25.797000,HARD,7,2,Red Bull Racing,4,Miami,MIA25
VER,1,40,0 days 00:01:30.743000,0 days 00:00:30.307000,0 days 00:00:34.600000,0 days 00:00:25.836000,HARD,8,2,Red Bull Racing,4,Miami,MIA25
VER,1,41,0 days 00:01:30.466000,0 days 00:00:30.085000,0 days 00:00:34.649000,0 days 00:00:25.732000,HARD,9,2,Red Bull Racing,4,Miami,MIA25
VER,1,42,0 days 00:01:30.685000,0 days 00:00:30.149000,0 days 00:00:34.729000,0 days 00:00:25.807000,HARD,10,2,Red Bull Racing,4,Miami,MIA25
VER,1,43,0 days 00:01:30.775000,0 days 00:00:30.232000,0 days 00:00:34.767000,0 days 00:00:25.776000,HARD,11,2,Red Bull Racing,4,Miami,MIA25
VER,1,44,0 days 00:01:30.822000,0 days 00:00:30.192000,0 days 00:00:34.800000,0 days 00:00:25.830000,HARD,12,2,Red Bull Racing,4,Miami,MIA25
VER,1,45,0 days 00:01:30.643000,0 days 00:00:30.260000,0 days 00:00:34.591000,0 days 00:00:25.792000,HARD,13,2,Red Bull Racing,4,Miami,MIA25
VER,1,46,0 days 00:01:30.977000,0 days 00:00:30.322000,0 days 00:00:34.829000,0 days 00:00:25.826000,HARD,14,2,Red Bull Racing,4,Miami,MIA25
VER,1,47,0 days 00:01:31.136000,0 days 00:00:30.383000,0 days 00:00:34.962000,0 days 00:00:25.791000,HARD,15,2,Red Bull Racing,4,Miami,MIA25
VER,1,48,0 days 00:01:30.879000,0 days 00:00:30.367000,0 days 00:00:34.789000,0 days 00:00:25.723000,HARD,16,2,Red Bull Racing,4,Miami,MIA25
VER,1,49,0 days 00:01:30.590000,0 days 00:00:30.325000,0 days 00:00:34.553000,0 days 00:00:25.712000,HARD,17,2,Red Bull Racing,4,Miami,MIA25
VER,1,50,0 days 00:01:30.668000,0 days 00:00:30.311000,0 days 00:00:34.567000,0 days 00:00:25.790000,HARD,18,2,Red Bull Racing,4,Miami,MIA25
VER,1,51,0 days 00:01:30.534000,0 days 00:00:30.166000,0 days 00:00:34.602000,0 days 00:00:25.766000,HARD,19,2,Red Bull Racing,4,Miami,MIA25
VER,1,52,0 days 00:01:30.773000,0 days 00:00:30.293000,0 days 00:00:34.719000,0 days 00:00:25.761000,HARD,20,2,Red Bull Racing,4,Miami,MIA25
VER,1,53,0 days 00:01:30.887000,0 days 00:00:30.271000,0 days 00:00:34.757000,0 days 00:00:25.859000,HARD,21,2,Red Bull Racing,4,Miami,MIA25
VER,1,54,0 days 00:01:31.606000,0 days 00:00:30.530000,0 days 00:00:35.198000,0 days 00:00:25.878000,HARD,22,2,Red Bull Racing,4,Miami,MIA25
VER,1,55,0 days 00:01:30.523000,0 days 00:00:30.075000,0 days 00:00:34.666000,0 days 00:00:25.782000,HARD,23,2,Red Bull Racing,4,Miami,MIA25
VER,1,56,0 days 00:01:30.651000,0 days 00:00:30.119000,0 days 00:00:34.738000,0 days 00:00:25.794000,HARD,24,2,Red Bull Racing,4,Miami,MIA25
VER,1,57,0 days 00:01:30.986000,0 days 00:00:30.348000,0 days 00:00:34.758000,0 days 00:00:25.880000,HARD,25,2,Red Bull Racing,4,Miami,MIA25
GAS,10,24,0 days 00:01:32.831000,0 days 00:00:31.513000,0 days 00:00:35.390000,0 days 00:00:25.928000,HARD,1,1,Alpine,13,Miami,MIA25
GAS,10,25,0 days 00:01:32.853000,0 days 00:00:31.206000,0 days 00:00:35.831000,0 days 00:00:25.816000,HARD,2,1,Alpine,13,Miami,MIA25
GAS,10,26,0 days 00:01:34.359000,0 days 00:00:32.634000,0 days 00:00:35.633000,0 days 00:00:26.092000,HARD,3,1,Alpine,13,Miami,MIA25
GAS,10,27,0 days 00:01:32.770000,0 days 00:00:31.432000,0 days 00:00:35.366000,0 days 00:00:25.972000,HARD,4,1,Alpine,12,Miami,MIA25
GAS,10,30,0 days 00:01:33.172000,0 days 00:00:31.247000,0 days 00:00:35.987000,0 days 00:00:25.938000,HARD,7,1,Alpine,12,Miami,MIA25
GAS,10,31,0 days 00:01:32.523000,0 days 00:00:31.225000,0 days 00:00:35.260000,0 days 00:00:26.038000,HARD,8,1,Alpine,12,Miami,MIA25
GAS,10,32,0 days 00:01:38.570000,0 days 00:00:31.123000,0 days 00:00:35.328000,0 days 00:00:32.119000,HARD,9,1,Alpine,13,Miami,MIA25
GAS,10,34,0 days 00:01:31.372000,0 days 00:00:30.625000,0 days 00:00:34.920000,0 days 00:00:25.827000,MEDIUM,2,2,Alpine,14,Miami,MIA25
GAS,10,35,0 days 00:01:31.159000,0 days 00:00:30.516000,0 days 00:00:34.861000,0 days 00:00:25.782000,MEDIUM,3,2,Alpine,14,Miami,MIA25
GAS,10,36,0 days 00:01:31.533000,0 days 00:00:30.593000,0 days 00:00:34.996000,0 days 00:00:25.944000,MEDIUM,4,2,Alpine,14,Miami,MIA25
GAS,10,37,0 days 00:01:31.682000,0 days 00:00:30.634000,0 days 00:00:35.053000,0 days 00:00:25.995000,MEDIUM,5,2,Alpine,13,Miami,MIA25
GAS,10,38,0 days 00:01:31.642000,0 days 00:00:30.594000,0 days 00:00:35.087000,0 days 00:00:25.961000,MEDIUM,6,2,Alpine,13,Miami,MIA25
GAS,10,39,0 days 00:01:31.602000,0 days 00:00:30.595000,0 days 00:00:35.033000,0 days 00:00:25.974000,MEDIUM,7,2,Alpine,13,Miami,MIA25
GAS,10,40,0 days 00:01:31.455000,0 days 00:00:30.566000,0 days 00:00:35.004000,0 days 00:00:25.885000,MEDIUM,8,2,Alpine,13,Miami,MIA25
GAS,10,41,0 days 00:01:31.637000,0 days 00:00:30.551000,0 days 00:00:35.122000,0 days 00:00:25.964000,MEDIUM,9,2,Alpine,13,Miami,MIA25
GAS,10,42,0 days 00:01:31.528000,0 days 00:00:30.492000,0 days 00:00:35.053000,0 days 00:00:25.983000,MEDIUM,10,2,Alpine,13,Miami,MIA25
GAS,10,43,0 days 00:01:31.511000,0 days 00:00:30.495000,0 days 00:00:35.071000,0 days 00:00:25.945000,MEDIUM,11,2,Alpine,13,Miami,MIA25
GAS,10,44,0 days 00:01:31.443000,0 days 00:00:30.488000,0 days 00:00:35.058000,0 days 00:00:25.897000,MEDIUM,12,2,Alpine,13,Miami,MIA25
GAS,10,45,0 days 00:01:32.445000,0 days 00:00:31.023000,0 days 00:00:35.447000,0 days 00:00:25.975000,MEDIUM,13,2,Alpine,13,Miami,MIA25
GAS,10,46,0 days 00:01:31.913000,0 days 00:00:30.845000,0 days 00:00:35.103000,0 days 00:00:25.965000,MEDIUM,14,2,Alpine,13,Miami,MIA25
GAS,10,47,0 days 00:01:31.438000,0 days 00:00:30.489000,0 days 00:00:35.033000,0 days 00:00:25.916000,MEDIUM,15,2,Alpine,13,Miami,MIA25
GAS,10,48,0 days 00:01:31.327000,0 days 00:00:30.480000,0 days 00:00:34.993000,0 days 00:00:25.854000,MEDIUM,16,2,Alpine,13,Miami,MIA25
GAS,10,49,0 days 00:01:31.304000,0 days 00:00:30.566000,0 days 00:00:34.817000,0 days 00:00:25.921000,MEDIUM,17,2,Alpine,13,Miami,MIA25
GAS,10,50,0 days 00:01:31.391000,0 days 00:00:30.446000,0 days 00:00:35.031000,0 days 00:00:25.914000,MEDIUM,18,2,Alpine,13,Miami,MIA25
GAS,10,51,0 days 00:01:31.497000,0 days 00:00:30.579000,0 days 00:00:34.949000,0 days 00:00:25.969000,MEDIUM,19,2,Alpine,13,Miami,MIA25
GAS,10,52,0 days 00:01:32.090000,0 days 00:00:30.635000,0 days 00:00:35.419000,0 days 00:00:26.036000,MEDIUM,20,2,Alpine,13,Miami,MIA25
GAS,10,53,0 days 00:01:31.948000,0 days 00:00:30.785000,0 days 00:00:35.192000,0 days 00:00:25.971000,MEDIUM,21,2,Alpine,13,Miami,MIA25
GAS,10,54,0 days 00:01:31.937000,0 days 00:00:30.752000,0 days 00:00:35.169000,0 days 00:00:26.016000,MEDIUM,22,2,Alpine,13,Miami,MIA25
GAS,10,55,0 days 00:01:31.574000,0 days 00:00:30.492000,0 days 00:00:35.101000,0 days 00:00:25.981000,MEDIUM,23,2,Alpine,13,Miami,MIA25
GAS,10,56,0 days 00:01:31.519000,0 days 00:00:30.511000,0 days 00:00:35.063000,0 days 00:00:25.945000,MEDIUM,24,2,Alpine,13,Miami,MIA25
GAS,10,57,0 days 00:01:32.874000,0 days 00:00:30.910000,0 days 00:00:35.375000,0 days 00:00:26.589000,MEDIUM,25,2,Alpine,13,Miami,MIA25
ANT,12,25,0 days 00:01:37.258000,0 days 00:00:31.087000,0 days 00:00:35.379000,0 days 00:00:30.792000,MEDIUM,1,1,Mercedes,6,Miami,MIA25
ANT,12,27,0 days 00:01:30.795000,0 days 00:00:30.265000,0 days 00:00:34.701000,0 days 00:00:25.829000,MEDIUM,3,1,Mercedes,8,Miami,MIA25
ANT,12,28,0 days 00:01:37.710000,0 days 00:00:30.580000,0 days 00:00:34.995000,0 days 00:00:32.135000,MEDIUM,4,1,Mercedes,7,Miami,MIA25
ANT,12,30,0 days 00:01:31.786000,0 days 00:00:31.088000,0 days 00:00:34.695000,0 days 00:00:26.003000,MEDIUM,6,1,Mercedes,5,Miami,MIA25
ANT,12,31,0 days 00:01:32.717000,0 days 00:00:31.783000,0 days 00:00:35.070000,0 days 00:00:25.864000,MEDIUM,7,1,Mercedes,6,Miami,MIA25
ANT,12,32,0 days 00:01:31.967000,0 days 00:00:30.998000,0 days 00:00:34.980000,0 days 00:00:25.989000,MEDIUM,8,1,Mercedes,6,Miami,MIA25
ANT,12,34,0 days 00:01:30.845000,0 days 00:00:30.434000,0 days 00:00:34.608000,0 days 00:00:25.803000,HARD,2,2,Mercedes,6,Miami,MIA25
ANT,12,35,0 days 00:01:30.807000,0 days 00:00:30.328000,0 days 00:00:34.762000,0 days 00:00:25.717000,HARD,3,2,Mercedes,6,Miami,MIA25
ANT,12,36,0 days 00:01:30.948000,0 days 00:00:30.419000,0 days 00:00:34.798000,0 days 00:00:25.731000,HARD,4,2,Mercedes,6,Miami,MIA25
ANT,12,37,0 days 00:01:31.352000,0 days 00:00:30.445000,0 days 00:00:35.032000,0 days 00:00:25.875000,HARD,5,2,Mercedes,6,Miami,MIA25
ANT,12,38,0 days 00:01:31.086000,0 days 00:00:30.413000,0 days 00:00:34.804000,0 days 00:00:25.869000,HARD,6,2,Mercedes,6,Miami,MIA25
ANT,12,39,0 days 00:01:31.188000,0 days 00:00:30.440000,0 days 00:00:34.900000,0 days 00:00:25.848000,HARD,7,2,Mercedes,6,Miami,MIA25
ANT,12,40,0 days 00:01:31.288000,0 days 00:00:30.505000,0 days 00:00:34.965000,0 days 00:00:25.818000,HARD,8,2,Mercedes,6,Miami,MIA25
ANT,12,41,0 days 00:01:31.725000,0 days 00:00:30.567000,0 days 00:00:35.269000,0 days 00:00:25.889000,HARD,9,2,Mercedes,6,Miami,MIA25
ANT,12,42,0 days 00:01:31.580000,0 days 00:00:30.706000,0 days 00:00:34.998000,0 days 00:00:25.876000,HARD,10,2,Mercedes,6,Miami,MIA25
ANT,12,43,0 days 00:01:31.616000,0 days 00:00:30.666000,0 days 00:00:35.119000,0 days 00:00:25.831000,HARD,11,2,Mercedes,6,Miami,MIA25
ANT,12,44,0 days 00:01:31.187000,0 days 00:00:30.470000,0 days 00:00:34.892000,0 days 00:00:25.825000,HARD,12,2,Mercedes,6,Miami,MIA25
ANT,12,45,0 days 00:01:31.426000,0 days 00:00:30.583000,0 days 00:00:35.017000,0 days 00:00:25.826000,HARD,13,2,Mercedes,6,Miami,MIA25
ANT,12,46,0 days 00:01:31.572000,0 days 00:00:30.799000,0 days 00:00:34.933000,0 days 00:00:25.840000,HARD,14,2,Mercedes,6,Miami,MIA25
ANT,12,47,0 days 00:01:31.375000,0 days 00:00:30.588000,0 days 00:00:34.941000,0 days 00:00:25.846000,HARD,15,2,Mercedes,6,Miami,MIA25
ANT,12,48,0 days 00:01:31.072000,0 days 00:00:30.452000,0 days 00:00:34.925000,0 days 00:00:25.695000,HARD,16,2,Mercedes,6,Miami,MIA25
ANT,12,49,0 days 00:01:31.131000,0 days 00:00:30.554000,0 days 00:00:34.819000,0 days 00:00:25.758000,HARD,17,2,Mercedes,6,Miami,MIA25
ANT,12,50,0 days 00:01:30.946000,0 days 00:00:30.369000,0 days 00:00:34.815000,0 days 00:00:25.762000,HARD,18,2,Mercedes,6,Miami,MIA25
ANT,12,51,0 days 00:01:30.965000,0 days 00:00:30.366000,0 days 00:00:34.841000,0 days 00:00:25.758000,HARD,19,2,Mercedes,6,Miami,MIA25
ANT,12,52,0 days 00:01:30.973000,0 days 00:00:30.432000,0 days 00:00:34.726000,0 days 00:00:25.815000,HARD,20,2,Mercedes,6,Miami,MIA25
ANT,12,53,0 days 00:01:30.988000,0 days 00:00:30.307000,0 days 00:00:34.885000,0 days 00:00:25.796000,HARD,21,2,Mercedes,6,Miami,MIA25
ANT,12,54,0 days 00:01:30.912000,0 days 00:00:30.244000,0 days 00:00:34.894000,0 days 00:00:25.774000,HARD,22,2,Mercedes,6,Miami,MIA25
ANT,12,55,0 days 00:01:30.829000,0 days 00:00:30.274000,0 days 00:00:34.846000,0 days 00:00:25.709000,HARD,23,2,Mercedes,6,Miami,MIA25
ANT,12,56,0 days 00:01:30.937000,0 days 00:00:30.270000,0 days 00:00:34.893000,0 days 00:00:25.774000,HARD,24,2,Mercedes,6,Miami,MIA25
ANT,12,57,0 days 00:01:30.999000,0 days 00:00:30.299000,0 days 00:00:34.955000,0 days 00:00:25.745000,HARD,25,2,Mercedes,6,Miami,MIA25
ALO,14,24,0 days 00:01:33.165000,0 days 00:00:31.426000,0 days 00:00:35.647000,0 days 00:00:26.092000,HARD,2,1,Aston Martin,14,Miami,MIA25
ALO,14,25,0 days 00:01:33.268000,0 days 00:00:31.345000,0 days 00:00:35.905000,0 days 00:00:26.018000,HARD,3,1,Aston Martin,14,Miami,MIA25
ALO,14,26,0 days 00:01:33.205000,0 days 00:00:31.499000,0 days 00:00:35.652000,0 days 00:00:26.054000,HARD,4,1,Aston Martin,14,Miami,MIA25
ALO,14,27,0 days 00:01:33.003000,0 days 00:00:31.393000,0 days 00:00:35.491000,0 days 00:00:26.119000,HARD,5,1,Aston Martin,14,Miami,MIA25
ALO,14,30,0 days 00:01:32.823000,0 days 00:00:31.384000,0 days 00:00:35.288000,0 days 00:00:26.151000,HARD,8,1,Aston Martin,15,Miami,MIA25
ALO,14,31,0 days 00:01:32.855000,0 days 00:00:31.093000,0 days 00:00:35.535000,0 days 00:00:26.227000,HARD,9,1,Aston Martin,15,Miami,MIA25
ALO,14,32,0 days 00:01:41.254000,0 days 00:00:31.173000,0 days 00:00:35.618000,0 days 00:00:34.463000,HARD,10,1,Aston Martin,15,Miami,MIA25
ALO,14,34,0 days 00:01:32.364000,0 days 00:00:30.901000,0 days 00:00:35.435000,0 days 00:00:26.028000,MEDIUM,3,2,Aston Martin,15,Miami,MIA25
ALO,14,35,0 days 00:01:32.440000,0 days 00:00:31.068000,0 days 00:00:35.361000,0 days 00:00:26.011000,MEDIUM,4,2,Aston Martin,15,Miami,MIA25
ALO,14,36,0 days 00:01:32.227000,0 days 00:00:30.976000,0 days 00:00:35.239000,0 days 00:00:26.012000,MEDIUM,5,2,Aston Martin,15,Miami,MIA25
ALO,14,37,0 days 00:01:32.641000,0 days 00:00:30.952000,0 days 00:00:35.816000,0 days 00:00:25.873000,MEDIUM,6,2,Aston Martin,15,Miami,MIA25
ALO,14,38,0 days 00:01:31.287000,0 days 00:00:30.523000,0 days 00:00:34.918000,0 days 00:00:25.846000,MEDIUM,7,2,Aston Martin,15,Miami,MIA25
ALO,14,39,0 days 00:01:32.011000,0 days 00:00:30.683000,0 days 00:00:35.400000,0 days 00:00:25.928000,MEDIUM,8,2,Aston Martin,15,Miami,MIA25
ALO,14,40,0 days 00:01:32.077000,0 days 00:00:30.915000,0 days 00:00:35.247000,0 days 00:00:25.915000,MEDIUM,9,2,Aston Martin,15,Miami,MIA25
ALO,14,41,0 days 00:01:32.121000,0 days 00:00:30.866000,0 days 00:00:35.326000,0 days 00:00:25.929000,MEDIUM,10,2,Aston Martin,15,Miami,MIA25
ALO,14,42,0 days 00:01:32.246000,0 days 00:00:30.961000,0 days 00:00:35.254000,0 days 00:00:26.031000,MEDIUM,11,2,Aston Martin,15,Miami,MIA25
ALO,14,43,0 days 00:01:31.947000,0 days 00:00:30.795000,0 days 00:00:35.212000,0 days 00:00:25.940000,MEDIUM,12,2,Aston Martin,15,Miami,MIA25
ALO,14,44,0 days 00:01:31.960000,0 days 00:00:30.765000,0 days 00:00:35.301000,0 days 00:00:25.894000,MEDIUM,13,2,Aston Martin,15,Miami,MIA25
ALO,14,45,0 days 00:01:31.928000,0 days 00:00:30.700000,0 days 00:00:35.244000,0 days 00:00:25.984000,MEDIUM,14,2,Aston Martin,15,Miami,MIA25
ALO,14,46,0 days 00:01:32.259000,0 days 00:00:30.830000,0 days 00:00:35.400000,0 days 00:00:26.029000,MEDIUM,15,2,Aston Martin,15,Miami,MIA25
ALO,14,47,0 days 00:01:33.466000,0 days 00:00:31.184000,0 days 00:00:36.583000,0 days 00:00:25.699000,MEDIUM,16,2,Aston Martin,15,Miami,MIA25
ALO,14,48,0 days 00:01:32.556000,0 days 00:00:31.047000,0 days 00:00:35.421000,0 days 00:00:26.088000,MEDIUM,17,2,Aston Martin,15,Miami,MIA25
ALO,14,49,0 days 00:01:33.964000,0 days 00:00:32.266000,0 days 00:00:35.606000,0 days 00:00:26.092000,MEDIUM,18,2,Aston Martin,15,Miami,MIA25
ALO,14,50,0 days 00:01:32.935000,0 days 00:00:31.294000,0 days 00:00:35.470000,0 days 00:00:26.171000,MEDIUM,19,2,Aston Martin,15,Miami,MIA25
ALO,14,51,0 days 00:01:32.227000,0 days 00:00:30.766000,0 days 00:00:35.640000,0 days 00:00:25.821000,MEDIUM,20,2,Aston Martin,15,Miami,MIA25
ALO,14,52,0 days 00:01:31.981000,0 days 00:00:30.515000,0 days 00:00:35.392000,0 days 00:00:26.074000,MEDIUM,21,2,Aston Martin,15,Miami,MIA25
ALO,14,53,0 days 00:01:32.609000,0 days 00:00:30.861000,0 days 00:00:35.644000,0 days 00:00:26.104000,MEDIUM,22,2,Aston Martin,15,Miami,MIA25
ALO,14,54,0 days 00:01:32.495000,0 days 00:00:30.962000,0 days 00:00:35.546000,0 days 00:00:25.987000,MEDIUM,23,2,Aston Martin,15,Miami,MIA25
ALO,14,55,0 days 00:01:32.155000,0 days 00:00:30.667000,0 days 00:00:35.489000,0 days 00:00:25.999000,MEDIUM,24,2,Aston Martin,15,Miami,MIA25
ALO,14,56,0 days 00:01:32.277000,0 days 00:00:30.514000,0 days 00:00:35.569000,0 days 00:00:26.194000,MEDIUM,25,2,Aston Martin,15,Miami,MIA25
LEC,16,25,0 days 00:01:32.417000,0 days 00:00:31.257000,0 days 00:00:35.230000,0 days 00:00:25.930000,MEDIUM,1,1,Ferrari,7,Miami,MIA25
LEC,16,26,0 days 00:01:32.749000,0 days 00:00:31.250000,0 days 00:00:35.484000,0 days 00:00:26.015000,MEDIUM,2,1,Ferrari,6,Miami,MIA25
LEC,16,27,0 days 00:01:32.452000,0 days 00:00:30.933000,0 days 00:00:35.514000,0 days 00:00:26.005000,MEDIUM,3,1,Ferrari,4,Miami,MIA25
LEC,16,28,0 days 00:01:32.228000,0 days 00:00:30.797000,0 days 00:00:35.320000,0 days 00:00:26.111000,MEDIUM,4,1,Ferrari,4,Miami,MIA25
LEC,16,31,0 days 00:01:33.623000,0 days 00:00:32.614000,0 days 00:00:35.343000,0 days 00:00:25.666000,MEDIUM,7,1,Ferrari,8,Miami,MIA25
LEC,16,32,0 days 00:01:31.641000,0 days 00:00:30.948000,0 days 00:00:35.003000,0 days 00:00:25.690000,MEDIUM,8,1,Ferrari,8,Miami,MIA25
LEC,16,34,0 days 00:01:30.813000,0 days 00:00:30.464000,0 days 00:00:34.612000,0 days 00:00:25.737000,HARD,2,2,Ferrari,7,Miami,MIA25
LEC,16,35,0 days 00:01:30.461000,0 days 00:00:30.054000,0 days 00:00:34.734000,0 days 00:00:25.673000,HARD,3,2,Ferrari,7,Miami,MIA25
LEC,16,36,0 days 00:01:30.724000,0 days 00:00:30.175000,0 days 00:00:34.855000,0 days 00:00:25.694000,HARD,4,2,Ferrari,7,Miami,MIA25
LEC,16,37,0 days 00:01:30.970000,0 days 00:00:30.202000,0 days 00:00:35.056000,0 days 00:00:25.712000,HARD,5,2,Ferrari,7,Miami,MIA25
LEC,16,38,0 days 00:01:32.290000,0 days 00:00:30.344000,0 days 00:00:34.787000,0 days 00:00:27.159000,HARD,6,2,Ferrari,8,Miami,MIA25
LEC,16,39,0 days 00:01:31.324000,0 days 00:00:30.704000,0 days 00:00:34.818000,0 days 00:00:25.802000,HARD,7,2,Ferrari,8,Miami,MIA25
LEC,16,40,0 days 00:01:31.022000,0 days 00:00:30.424000,0 days 00:00:34.849000,0 days 00:00:25.749000,HARD,8,2,Ferrari,8,Miami,MIA25
LEC,16,41,0 days 00:01:31.236000,0 days 00:00:30.428000,0 days 00:00:35.073000,0 days 00:00:25.735000,HARD,9,2,Ferrari,8,Miami,MIA25
LEC,16,42,0 days 00:01:31.097000,0 days 00:00:30.429000,0 days 00:00:34.928000,0 days 00:00:25.740000,HARD,10,2,Ferrari,8,Miami,MIA25
LEC,16,43,0 days 00:01:31.258000,0 days 00:00:30.492000,0 days 00:00:35.063000,0 days 00:00:25.703000,HARD,11,2,Ferrari,8,Miami,MIA25
LEC,16,44,0 days 00:01:31.057000,0 days 00:00:30.566000,0 days 00:00:34.880000,0 days 00:00:25.611000,HARD,12,2,Ferrari,8,Miami,MIA25
LEC,16,45,0 days 00:01:31.167000,0 days 00:00:30.720000,0 days 00:00:34.900000,0 days 00:00:25.547000,HARD,13,2,Ferrari,8,Miami,MIA25
LEC,16,46,0 days 00:01:31.334000,0 days 00:00:30.697000,0 days 00:00:34.905000,0 days 00:00:25.732000,HARD,14,2,Ferrari,8,Miami,MIA25
LEC,16,47,0 days 00:01:30.984000,0 days 00:00:30.639000,0 days 00:00:34.811000,0 days 00:00:25.534000,HARD,15,2,Ferrari,8,Miami,MIA25
LEC,16,48,0 days 00:01:30.888000,0 days 00:00:30.521000,0 days 00:00:34.863000,0 days 00:00:25.504000,HARD,16,2,Ferrari,8,Miami,MIA25
LEC,16,49,0 days 00:01:30.849000,0 days 00:00:30.590000,0 days 00:00:34.693000,0 days 00:00:25.566000,HARD,17,2,Ferrari,8,Miami,MIA25
LEC,16,50,0 days 00:01:30.828000,0 days 00:00:30.526000,0 days 00:00:34.723000,0 days 00:00:25.579000,HARD,18,2,Ferrari,8,Miami,MIA25
LEC,16,51,0 days 00:01:30.557000,0 days 00:00:30.401000,0 days 00:00:34.687000,0 days 00:00:25.469000,HARD,19,2,Ferrari,8,Miami,MIA25
LEC,16,52,0 days 00:01:30.975000,0 days 00:00:30.591000,0 days 00:00:34.634000,0 days 00:00:25.750000,HARD,20,2,Ferrari,7,Miami,MIA25
LEC,16,53,0 days 00:01:30.551000,0 days 00:00:30.220000,0 days 00:00:34.669000,0 days 00:00:25.662000,HARD,21,2,Ferrari,7,Miami,MIA25
LEC,16,54,0 days 00:01:30.496000,0 days 00:00:30.082000,0 days 00:00:34.705000,0 days 00:00:25.709000,HARD,22,2,Ferrari,7,Miami,MIA25
LEC,16,55,0 days 00:01:30.601000,0 days 00:00:30.247000,0 days 00:00:34.695000,0 days 00:00:25.659000,HARD,23,2,Ferrari,7,Miami,MIA25
LEC,16,56,0 days 00:01:30.707000,0 days 00:00:30.247000,0 days 00:00:34.852000,0 days 00:00:25.608000,HARD,24,2,Ferrari,7,Miami,MIA25
LEC,16,57,0 days 00:01:30.867000,0 days 00:00:30.330000,0 days 00:00:34.819000,0 days 00:00:25.718000,HARD,25,2,Ferrari,7,Miami,MIA25
STR,18,24,0 days 00:01:33.004000,0 days 00:00:31.567000,0 days 00:00:35.468000,0 days 00:00:25.969000,HARD,2,1,Aston Martin,18,Miami,MIA25
STR,18,25,0 days 00:01:32.687000,0 days 00:00:31.244000,0 days 00:00:35.442000,0 days 00:00:26.001000,HARD,3,1,Aston Martin,18,Miami,MIA25
